Date,Price,Open,High,Low,Vol.,Volume,Change %
02/16/2023,689.8,696.5,707.9,686,161.45K,161450,-0.98%
02/15/2023,696.6,710,710,680,525.85K,525850,-0.87%
02/14/2023,702.7,710,714,694,133.52K,133520,1.33%
02/13/2023,693.5,695.8,710,673,281.14K,281140,-0.33%
02/12/2023,695.8,660,709.9,660,184.60K,184600,5.26%
02/09/2023,661,615.1,661.2,615.1,544.50K,544500,7.46%
02/08/2023,615.1,615.1,615.1,615.1,17.74K,17740,0.00%
02/07/2023,615.1,615.1,615.1,615.1,0.30K,300,0.00%
02/06/2023,615.1,615.1,615.1,615.1,4.83K,4830,0.00%
02/05/2023,615.1,615.1,615.1,615.1,2.79K,2790,0.00%
02/02/2023,615.1,615.1,615.1,615.1,0.07K,70,0.00%
02/01/2023,615.1,615.1,615.1,615.1,0.11K,110,0.00%
01/31/2023,615.1,615.1,615.1,615.1,0.08K,80,0.00%
01/30/2023,615.1,615.1,615.1,615.1,0.15K,150,0.00%
01/29/2023,615.1,615.1,615.1,615.1,5.00K,5000,0.00%
01/25/2023,615.1,615.1,615.1,615.1,1.23K,1230,0.00%
01/24/2023,615.1,615.1,615.1,615.1,0.16K,160,0.00%
01/23/2023,615.1,615.1,615.1,615.1,0.00K,0,0.00%
01/22/2023,615.1,615.1,615.1,615.1,0.50K,500,0.00%
01/19/2023,615.1,615.1,615.1,615.1,5.11K,5110,0.00%
01/18/2023,615.1,615.1,615.1,615.1,1.38K,1380,0.00%
01/17/2023,615.1,615.1,615.1,615.1,6.40K,6400,0.00%
01/16/2023,615.1,615.1,615.1,615.1,0.66K,660,0.00%
01/15/2023,615.1,615.1,615.1,615.1,8.81K,8810,0.00%
01/12/2023,615.1,615.1,615.1,615.1,0.02K,20,0.00%
01/11/2023,615.1,615.1,615.1,615.1,0.01K,10,0.00%
01/10/2023,615.1,615.1,615.1,615.1,0.74K,740,0.00%
01/09/2023,615.1,615.1,615.1,615.1,0.00K,0,0.00%
01/08/2023,615.1,615.1,615.1,615.1,0.06K,60,0.00%
01/05/2023,615.1,615.1,615.1,615.1,0.50K,500,0.00%
01/04/2023,615.1,615.1,615.1,615.1,0.40K,400,0.00%
01/03/2023,615.1,615.1,615.1,615.1,0.08K,80,0.00%
01/02/2023,615.1,615.1,615.1,615.1,0.06K,60,0.00%
01/01/2023,615.1,615.1,615.1,615.1,0.39K,390,0.00%
12/29/2022,615.1,615.1,615.1,615.1,0.15K,150,0.00%
12/28/2022,615.1,615.1,615.1,615.1,0.05K,50,0.00%
12/27/2022,615.1,615.1,615.1,615.1,0.03K,30,0.00%
12/26/2022,615.1,615.1,615.1,615.1,0.02K,20,0.00%
12/22/2022,615.1,615.1,615.1,615.1,1.57K,1570,0.00%
12/21/2022,615.1,615.1,615.1,615.1,1.20K,1200,0.00%
12/20/2022,615.1,615.1,615.1,615.1,3.86K,3860,0.00%
12/19/2022,615.1,615.1,615.1,615.1,1.30K,1300,0.00%
12/18/2022,615.1,615.1,615.1,615.1,2.56K,2560,0.00%
12/15/2022,615.1,615.1,615.1,615.1,2.91K,2910,0.00%
12/14/2022,615.1,615.2,617.5,615.1,36.38K,36380,-0.02%
12/13/2022,615.2,615.1,629.2,615.1,178.87K,178870,-0.23%
12/12/2022,616.6,615.1,624.9,615.1,200.86K,200860,0.24%
12/11/2022,615.1,626.8,626.8,615.1,42.43K,42430,-0.77%
12/08/2022,619.9,627,629,617.5,46.50K,46500,-1.01%
12/07/2022,626.2,639,639,621,55.00K,55000,0.58%
12/06/2022,622.6,623.5,633.5,621,59.74K,59740,-0.81%
12/05/2022,627.7,640.6,649,621,58.88K,58880,-2.01%
12/04/2022,640.6,661,666.9,638,33.52K,33520,-3.91%
12/01/2022,666.7,660.2,686.4,658,34.76K,34760,1.26%
11/30/2022,658.4,665.5,679.9,651.1,85.23K,85230,-1.02%
11/29/2022,665.2,682.2,684,650,30.86K,30860,-2.90%
11/28/2022,685.1,693,719.3,680,93.19K,93190,2.38%
11/27/2022,669.2,711,711,664.5,45.05K,45050,-3.15%
11/24/2022,691,702,702,683.2,22.68K,22680,-2.72%
11/23/2022,710.3,700,751.2,690,67.77K,67770,1.65%
11/22/2022,698.8,630,698.8,625,117.54K,117540,7.49%
11/21/2022,650.1,697.5,697.5,649,12.04K,12040,-5.76%
11/20/2022,689.8,742,755,688,70.60K,70600,-7.25%
